label,url,filepath,width,height
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOBhUQnW295MutIixT7ToUbWlj3WT51dh1QA&s,image_dataset/Mountains/Mountains_33.jpg,275,183
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVEZzXPMBv1Tma80jmeWzckFz9f7v1uL9gbw&s,image_dataset/Mountains/Mountains_34.jpg,187,269
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWFOJoKJfmTV34ZntR8pJ1SYzWsN6SIVz6nA&s,image_dataset/Mountains/Mountains_35.jpg,259,194
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQtlnhaZUwx0RWIGne34dPZZiK6eDAbJbAwA&s,image_dataset/Mountains/Mountains_36.jpg,259,194
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAuG5kpik9lqthMafZzPOfegkw3NzlnQNnFA&s,image_dataset/Mountains/Mountains_37.jpg,275,183
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbCajrbBBirnAtgPJLmI9LxY80QVRsRpzsvw&s,image_dataset/Mountains/Mountains_38.jpg,225,225
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8kkD_onpl-Sqns79inU2oPCoZMO9cQnhehQ&s,image_dataset/Mountains/Mountains_39.jpg,300,168
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTf7zFmZmzvjXhQ1xeFQq9PH7aTUhQqArdkwYt790trzH2e4nWLmTTmeUpP&s,image_dataset/Rivers/Rivers_1.jpg,46,46
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOJh22L0tuCq0E-Bzhiv732ewOVQHnLQl0aA&s,image_dataset/Rivers/Rivers_2.jpg,329,153
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvMStMd9kwMCIyXIptGmEUmY3Fo2pngz_oqg&s,image_dataset/Rivers/Rivers_3.jpg,259,194
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2PysiQzSFRG7u761zCOTM7_zFUcrETahgPg&s,image_dataset/Rivers/Rivers_4.jpg,275,183
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPbxmKGxxIxW_aqxFEevj5KrZ2mwnS0dOKzQ&s,image_dataset/Rivers/Rivers_5.jpg,275,183
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPYon6mdXkTT7FDSsUa4m8zWwxygMqDfGSrg&s,image_dataset/Rivers/Rivers_6.jpg,300,168
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEsaliMhDUWALV_zSfcnZvLZr1j8T4w-7c8Q&s,image_dataset/Rivers/Rivers_7.jpg,215,234
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTc1IYAniBUlYQC273N2zQgHmeGSOY99EDZ7g&s,image_dataset/Rivers/Rivers_8.jpg,259,194
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzQg3U4_qTAG3Sx413E3-f-U-Zklw5-MSjCA&s,image_dataset/Rivers/Rivers_9.jpg,259,194
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpF9--0LJiMUrFSf4xBo6kwOU5ikAl8tAfPw&s,image_dataset/Rivers/Rivers_10.jpg,275,183
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIv6Dt6mJoQUEFa8_fIaOIdQ5XCMxHq6x3tA&s,image_dataset/Rivers/Rivers_11.jpg,259,194
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5qk2QoiYdG-7vEjGcL2upnPWwMF7u4MQV0w&s,image_dataset/Rivers/Rivers_12.jpg,314,161
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKMu2zTra8pRacOhNrtqZ3OMylAkd6drQtpw&s,image_dataset/Rivers/Rivers_13.jpg,299,168
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSc7zdBiOVsHCocK3NyUZhga9ZNpC9pFsP-Jg&s,image_dataset/Rivers/Rivers_14.jpg,225,225
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDlToUa9A_KMZYFWoAAZSUMP6x2MGwA_M_6Q&s,image_dataset/Rivers/Rivers_15.jpg,225,225
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSML0fEpUDQWF8Tx7OyLW6jAId6OnVQ8yY6Yw&s,image_dataset/Rivers/Rivers_16.jpg,303,166
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmecGcAWtQ5i-60x8ogOrh7-3mS76NYy5kjQ&s,image_dataset/Rivers/Rivers_17.jpg,293,172
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqKCrul9qE1CS7LmkrIaO_P-o8XGOgXObaDA&s,image_dataset/Rivers/Rivers_18.jpg,201,251
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrg_R5gE6S-m0Kmkgnr8f1FVN5smhwTlqvOw&s,image_dataset/Rivers/Rivers_19.jpg,300,168
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCARKMC8F578msNFJ3P7-RxbKc2tTEpowS0A&s,image_dataset/Rivers/Rivers_20.jpg,297,169
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_T0gLpia_e_cHYENUl5hqgxfrnV_TxL-ReA&s,image_dataset/Rivers/Rivers_21.jpg,300,168
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkZm3jG8SFlUG1OxahMSISR4_C9CsMURu2Sw&s,image_dataset/Rivers/Rivers_22.jpg,300,168
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRx24s-NZlYe3gldRM0LLa6KkoJyIxGDsJtyw&s,image_dataset/Rivers/Rivers_23.jpg,275,183
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxwvt7xd74KGjHWdftAe3D-DlcP6w8-QAGNnYkGKpV&s=0,image_dataset/Rivers/Rivers_24.jpg,50,50
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJRodGvSAFersAbF2hek7a5q3HgBhnidxhkjpxsVKla3kk22CJGPxc&s=0,image_dataset/Rivers/Rivers_25.jpg,50,50
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGtOQ5Oki_VJpQ1iMAXPvWIKlAOVQz8m4d53arupWtTCqbclRwOdu6&s=0,image_dataset/Rivers/Rivers_26.jpg,50,50
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdda6GZGfZizCS1sjn3tCzNg8iSC-kxctKtQ&s,image_dataset/Rivers/Rivers_27.jpg,215,235
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjZkiCmFHZzPyg5SrSw1pLGuh3_RXEXZPbzQ&s,image_dataset/Rivers/Rivers_28.jpg,308,164
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHy5ar8G3DIE36Uub3eDGq6VpX9IMTNE-J-w&s,image_dataset/Rivers/Rivers_29.jpg,300,168
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLvSskN8PpvAvcrYLnLl5UnJjCA0iG48dp6w&s,image_dataset/Rivers/Rivers_30.jpg,258,195
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0t0Yll94w28OstqGgZB-E9A5u8-Gl4sGr8Q&s,image_dataset/Rivers/Rivers_31.jpg,259,194
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqgj5aW4wfRGauG3bc0gjZhPAIdjRei3ujNg&s,image_dataset/Rivers/Rivers_32.jpg,300,168
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNgwm0EmxrxUhYKIlVIOXChDi_AiZDPAUYEA&s,image_dataset/Rivers/Rivers_33.jpg,275,183
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVurWf-8QPoslOvcmg6nM6iuBVvDXK62xbiQ&s,image_dataset/Rivers/Rivers_34.jpg,259,194
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLqYz5f6DS_EhIlGHefgTXggBPyDSYlFs8Og&s,image_dataset/Rivers/Rivers_35.jpg,275,183
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxqiVKrlRnLwnvoreGwpSPKvb3mpQSilYmtA&s,image_dataset/Rivers/Rivers_36.jpg,318,159
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6q10t6YJuM9XRu_KGIyDOZbXE6RSwbzZHuA&s,image_dataset/Rivers/Rivers_37.jpg,259,194
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOhutpAJuM_IS_NBibVULaEen3yRmnj_260A&s,image_dataset/Rivers/Rivers_38.jpg,225,225
Rivers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZKkcMiBP2zk_iIjcQ8nlsnmBoDq9I8j6sMg&s,image_dataset/Rivers/Rivers_39.jpg,300,168
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1iS_rzHrCVZlBn6vhO_0xWc3hypxY-u0-XQ&s,image_dataset/Buildings/Buildings_1.jpg,275,183
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBaTZFmnOHzFnesH_g6YwU7-AiyY2fQg1Cow&s,image_dataset/Buildings/Buildings_2.jpg,201,251
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSeVDm_HOJhIbDi32HMOE9PLFhZPEyis5K-mw&s,image_dataset/Buildings/Buildings_3.jpg,371,136
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-xCMdcerJFsNy2dKSvM30SreUe8MPz54hbg&s,image_dataset/Buildings/Buildings_4.jpg,277,182
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXerk-MSSSdjYr_ViCH8cLiFCvqIHE5CGyiw&s,image_dataset/Buildings/Buildings_5.jpg,267,189
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTX-BayClpDrU-spLD3A60JqsIKrICVuS4vMQ&s,image_dataset/Buildings/Buildings_6.jpg,300,168
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrv4fXHeOBM1vwrSOcSiVm0N6Q7naNDBvcyw&s,image_dataset/Buildings/Buildings_7.jpg,259,194
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcyIDSjcay0mU7NMH4GnHVsqkWhQEMX03lZg&s,image_dataset/Buildings/Buildings_8.jpg,275,183
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8Z7fNUvxwZ5HSc48pqcnoKZ4eRJRFv6QrQg&s,image_dataset/Buildings/Buildings_9.jpg,300,168
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-cgDUxIx5ucgOkdeGCo7r5KtbOzUYIoyqNw&s,image_dataset/Buildings/Buildings_10.jpg,322,156
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVKbBQYFkgi32evcjj6LSRJoAFBFpEes6Q6w&s,image_dataset/Buildings/Buildings_11.jpg,183,275
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR88PQcjvaU6GnYEi2POwNUjyDzYeBPYt9ytg&s,image_dataset/Buildings/Buildings_12.jpg,284,177
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAzSZN3JkdK7wynpI-7wXkU-hBQ7HbzuzkfA&s,image_dataset/Buildings/Buildings_13.jpg,300,168
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQarJITjOfqVET9ca4DKE0fkz17sE3R39pSuQ&s,image_dataset/Buildings/Buildings_14.jpg,298,169
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTy70iFNFc7NUFVS2m7GeBFus4gMChAiZhJMg&s,image_dataset/Buildings/Buildings_15.jpg,201,251
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIAdyW85dn5jX-6nWa_BnOiVLdzZK-dq7BmA&s,image_dataset/Buildings/Buildings_16.jpg,300,168
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkaCpTIdOm_q68-ha-Y4fDNUHC2VuzLX-KKA&s,image_dataset/Buildings/Buildings_17.jpg,202,250
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWR_6mcjrPHfWk0apMucK-ZQv7ZOl3n-D9XA&s,image_dataset/Buildings/Buildings_18.jpg,259,194
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDVuqfy2FjabAyMrW3Nc_I1j5efGNKAr798w&s,image_dataset/Buildings/Buildings_19.jpg,275,183
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTahajKYSmhvLw5fP5KPbOMyNV6DAhVMunKZg&s,image_dataset/Buildings/Buildings_20.jpg,300,168
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzT0GLdozA9O3qNafJIQWBZoRCWX-l1ECcvQ&s,image_dataset/Buildings/Buildings_21.jpg,201,251
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_6qJ3KsiAvlZXbSniLeei0XZkkNw54jCO6Q&s,image_dataset/Buildings/Buildings_22.jpg,275,183
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRatWFR3DkPwvUePHz9Y7ORrtIG35b3Sbde2bKx0IZT&s=0,image_dataset/Buildings/Buildings_23.jpg,50,50
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQu-3uMBuS8hBcK8hId29-9bjGFGl5RsIFlIIgrs-jh8wkMK3bjmE1v&s=0,image_dataset/Buildings/Buildings_24.jpg,50,50
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQX6zZBwhUeAnLhizZBcZg43znSzBcGawLiZCnNwNRj&s=0,image_dataset/Buildings/Buildings_25.jpg,50,50
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFLq7DXkkgAltbBeJ2V47z-M3AxuFu6Hxd5g&s,image_dataset/Buildings/Buildings_26.jpg,272,186
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8qSfMCNLzxYYVfXT288XswYgQiFXcYXGlsw&s,image_dataset/Buildings/Buildings_27.jpg,300,168
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1NNlYXZl1xzW9KleNMqQTx7RsWoKg9B2s7A&s,image_dataset/Buildings/Buildings_28.jpg,188,268
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoojYOb8XSrtF6G1tFtVbEQFzfxVN3OQhEUg&s,image_dataset/Buildings/Buildings_29.jpg,441,114
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVvr1PwOVqpuvSxwNF5fFG3SaKLrcuMfxqRQ&s,image_dataset/Buildings/Buildings_30.jpg,275,183
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1I0FbrS8KG0G9hiUZdcJpzKcuXUC1VG323A&s,image_dataset/Buildings/Buildings_31.jpg,300,168
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5P9dUbxl54q9vnUQPZtrIvnPACKnxRFbBgQ&s,image_dataset/Buildings/Buildings_32.jpg,225,225
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR83Y__581hrJySPh1hzFwAFFg6b5ShHzF30Q&s,image_dataset/Buildings/Buildings_33.jpg,275,183
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-PPj8hUBgsqDs4HTqbMHibykXkw94NkfjEg&s,image_dataset/Buildings/Buildings_34.jpg,284,177
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6IntjKfGcAxzrK60LFW92FXjdUtprGhGmlw&s,image_dataset/Buildings/Buildings_35.jpg,191,263
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtD5Vj2xbz7j9eZncmaVyrv02vbTRwVpyK1g&s,image_dataset/Buildings/Buildings_36.jpg,245,205
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5odhXdcobmaeAsMzilKshMRFpo291MWIf-g&s,image_dataset/Buildings/Buildings_37.jpg,262,192
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmk5G1Dmrg6f3ZQdZqQtD8U_jV9ux5A3NtkQ&s,image_dataset/Buildings/Buildings_38.jpg,264,191
Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWrXECwcbvvBrIC8pjI-lzxtCVp_ULwwP-pQ&s,image_dataset/Buildings/Buildings_39.jpg,183,275
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWL6XTC36ZqvEoTYZe7kRwlaNRaFhVlP19oVVogfJmJpASajo5zKtg9ms8&s,image_dataset/Fruits/Fruits_1.jpg,82,46
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSE4g5N4QSbtUsySGYa3E2KojXbYkHEQrzZgg&s,image_dataset/Fruits/Fruits_2.jpg,300,168
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMGArmM3ErncanvMa8rj1iysFjTRhHmXiXsw&s,image_dataset/Fruits/Fruits_3.jpg,275,183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqjHvsegnvL8DZvNgXXvlulR35NjI8CuhAeg&s,image_dataset/Fruits/Fruits_4.jpg,183,275
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXCYy0GE1Z9IiiJllid4Se3lvO0ICGn1GPjg&s,image_dataset/Fruits/Fruits_5.jpg,151,334
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQcgyeQQAly6vp8y4aS93ZVnQiRqsEfbMeHGg&s,image_dataset/Fruits/Fruits_6.jpg,275,183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4_i79qKeeGQH9pt7ELCxgT_i2IWlHeT92jw&s,image_dataset/Fruits/Fruits_7.jpg,195,258
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSN3wpcmqJWuQQ4EmszGeGGuKgJmWcbZDgF5g&s,image_dataset/Fruits/Fruits_8.jpg,275,183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkqL0b5-w0azh1NGddLAhxlIhtYd-jip0ymQ&s,image_dataset/Fruits/Fruits_9.jpg,300,168
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXHS_5xcfhDGBHKjzq1otdvS4o_LbjbNeHSQ&s,image_dataset/Fruits/Fruits_10.jpg,275,183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsM97XSsqBo_bwGytm19tsdMRPB2Fl4ZZwXg&s,image_dataset/Fruits/Fruits_11.jpg,195,258
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlAJRiBqdExdkFlyMM0VwBqI32ylJkf9WVKw&s,image_dataset/Fruits/Fruits_12.jpg,224,224
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYuanZy6mQjC9bzElWUGEdmxaQBFKugIFQRA&s,image_dataset/Fruits/Fruits_13.jpg,183,275
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9Lvm2I6gauE5kQ8R4fDazH3fmhKgvpYEJ2Q&s,image_dataset/Fruits/Fruits_14.jpg,287,175
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnOjKckijT_X1v1_bA6CWfRhypCyO5BEHeDw&s,image_dataset/Fruits/Fruits_15.jpg,186,271
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScGNPpal05S3HL0MARNfXQTjdOLrjFtXgncg&s,image_dataset/Fruits/Fruits_16.jpg,225,225
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSawtp24_6Tn-C3FXcf9G2OD9aF69RuSJ0E-w&s,image_dataset/Fruits/Fruits_17.jpg,273,184
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSq_UaD2veVkKkMQjrsXkN9mQTxs0I-m-K5w&s,image_dataset/Fruits/Fruits_18.jpg,318,159
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQnHTVz0zBcJUa-q-VWEezYipH3fsS5OdqVQ&s,image_dataset/Fruits/Fruits_19.jpg,300,168
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyORYfSQIUhhwgSZzR9lTMjrlYayMxFX5kHw&s,image_dataset/Fruits/Fruits_20.jpg,187,269
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0XfV-q3tV6GSJBaid2yoHPzyjtzFBpYAnfg&s,image_dataset/Fruits/Fruits_21.jpg,276,183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQd0E27qXj25TkcrhESI8HfbnXSoz2CLnTJew&s,image_dataset/Fruits/Fruits_22.jpg,249,202
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlNeI3hhZk-Lkoo8O71nKLsAF6LMNh84zlvZgeuG_twenvduDcyHHc&s=0,image_dataset/Fruits/Fruits_23.jpg,50,50
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyFj6bjv8S5LVWNeR8wgTchnHyBPD6FymXGujpWR8O&s=0,image_dataset/Fruits/Fruits_24.jpg,50,50
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTL9Z9ic6rCbb0DRP1pUk05kQj8jrZH4Vw_p7dI4la8Yh3crPjcmhac&s=0,image_dataset/Fruits/Fruits_25.jpg,50,50
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkL2_ehCAPNSpA6DsIVelMVBmbLRkFe-tctg&s,image_dataset/Fruits/Fruits_26.jpg,275,183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHAqYBH8meV1qDW4-yLusRQwjKh7l5Vh-kzA&s,image_dataset/Fruits/Fruits_27.jpg,183,275
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjtg52wwytNX04PUi7WfG4waqzyjIdot2XNg&s,image_dataset/Fruits/Fruits_28.jpg,270,187
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvFU10SiHLvWuQ3IdZN15RHkwJ-X-tl3Y1Vw&s,image_dataset/Fruits/Fruits_29.jpg,183,275
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvTJsdq0DqaJqhOb1le7jPkLDu8XvOpP-E2Q&s,image_dataset/Fruits/Fruits_30.jpg,299,168
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpnE05TsvOsb_0gugG4PnWwkK-9rT2FzLcOQ&s,image_dataset/Fruits/Fruits_31.jpg,190,265
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTq7ghBnMyxqkZp19411dIyanoyvKYl07qKIQ&s,image_dataset/Fruits/Fruits_32.jpg,271,186
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYpHoS-OYdbrdoC5ZXMkSqnxqkni_oGhIKlg&s,image_dataset/Fruits/Fruits_33.jpg,183,275
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRFgiNUoxLiRI00cUiHrxcobZ7yEFBT5PpWw&s,image_dataset/Fruits/Fruits_34.jpg,300,168
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNg6ae4qlyrJjwyIGE5MuqH6F04VF8NOoddw&s,image_dataset/Fruits/Fruits_35.jpg,225,225
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRR5-d1WimNbVJtmZlUYsxSuCp9a6Fo1dV8sg&s,image_dataset/Fruits/Fruits_36.jpg,275,183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvbPng70nsssfhszy-h9grhAkIAFAwvRvX5Q&s,image_dataset/Fruits/Fruits_37.jpg,259,194
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRJ5y3sbeGoa-nYsTWUUiLLbzd14ia8ZVktQ&s,image_dataset/Fruits/Fruits_38.jpg,275,183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS41vAJnl2MW-80B6TC91vHtiK28KWbkfHgWA&s,image_dataset/Fruits/Fruits_39.jpg,201,251
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWgvYI9pU2xuf2KUL5Ww_A91musKLbVuQDNw&s,image_dataset/Fruits/Fruits_40.jpg,299,168
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpzrbIJZ1BnrSEISbPP5lKAf8AK4mf1e6Nfg&s,image_dataset/Fruits/Fruits_41.jpg,225,225
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRepVCTLjayFTkEIhrG9y8KllOG8CVtSFgl9Q&s,image_dataset/Fruits/Fruits_42.jpg,299,168
Vegetables,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCXIsFfDbPE0v3-vFIgQMlzGi1Uc_lIyb0IVsA97GmHUXfOWdB_uzBDvQh&s,image_dataset/Vegetables/Vegetables_1.jpg,46,77
Vegetables,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQcgyeQQAly6vp8y4aS93ZVnQiRqsEfbMeHGg&s,image_dataset/Vegetables/Vegetables_2.jpg,275,183
Vegetables,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbSn9iMflST2uWhNeibGSIGaklIkfqW6PmbQ&s,image_dataset/Vegetables/Vegetables_3.jpg,183,275
Vegetables,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcThTy95M3gTUyTIZ8XFJheBClZNrev-OmCSWw&s,image_dataset/Vegetables/Vegetables_4.jpg,275,183
Vegetables,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8tqzlQUc__QjcS-8mt8RGmgpGXuov2C0aNw&s,image_dataset/Vegetables/Vegetables_5.jpg,183,275
Vegetables,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQunr3TkaW_Nge8wODpuyoVBGyMX_l3ei_20Q&s,image_dataset/Vegetables/Vegetables_6.jpg,229,220
Vegetables,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTTQEXwCWLl8XZgmZrxt7pSmWIt6UnYvUM6A&s,image_dataset/Vegetables/Vegetables_7.jpg,275,183
Vegetables,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7oxwAfYJLBCNR4-lcyOTDkow_3SInamwjNw&s,image_dataset/Vegetables/Vegetables_8.jpg,183,275
